CDTS,EID,START_DATE,CALL_NUMBER,PRIORITY,REPORT_DATE,OFFENSE_DATE,OFFENSE_TIME,CALLTYPE_CODE,CALL_TYPE,FINAL_DISPO_CODE,FINAL_DISPO,ADDRESS,CITY,STATE
20240130221024PS,9880200,6/12/2024 12:00:00 AM,P240300679,3,1/30/2024 12:00:00 AM,1/30/2024 12:00:00 AM,16:38:03,602PC,TRESPASSING,CAN,Canceled,[1300]-[1400] LICK AV ,San Jose,CA
20240114154257PS,9860618,1/14/2024 12:00:00 AM,P240140514,6,1/14/2024 12:00:00 AM,1/14/2024 12:00:00 AM,15:28:41,1195,VEHICLE STOP,N,No report required; dispatch record only,S WHITE RD & ROSE CREEK DR,San Jose,CA
20240726183940PD,10106872,7/26/2024 12:00:00 AM,P242080578,3,7/26/2024 12:00:00 AM,7/26/2024 12:00:00 AM,15:32:02,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[2000]-[2100] HARMIL WY ,San Jose,CA
20240316192853PD,9938902,3/16/2024 12:00:00 AM,P240760673,3,3/16/2024 12:00:00 AM,3/16/2024 12:00:00 AM,18:03:59,SUSCIR,SUSPICIOUS CIRCUMSTANCES,R,Report taken,[500]-[600] S 4TH ST ,San Jose,CA
20240501122853PD,9995371,5/1/2024 12:00:00 AM,P241220425,3,5/1/2024 12:00:00 AM,5/1/2024 12:00:00 AM,12:28:53,470,FORGERY,R,Report taken,[6800]-[6900] ELDRIDGE DR ,San Jose,CA
20240905110322PD,10158722,9/5/2024 12:00:00 AM,P242490184,2,9/5/2024 12:00:00 AM,9/5/2024 12:00:00 AM,08:04:09,911UNK,UNK TYPE 911 CALL,N,No report required; dispatch record only,[600]-[700] LEIGH AV ,San Jose,CA
20241013190251PD,10208320,10/13/2024 12:00:00 AM,P242870666,2,10/13/2024 12:00:00 AM,10/13/2024 12:00:00 AM,18:14:20,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[6000]-[6100] PAXTON CT ,San Jose,CA
20240707012235PD,10080852,7/6/2024 12:00:00 AM,P241880693,3,7/6/2024 12:00:00 AM,7/6/2024 12:00:00 AM,19:33:05,1062,MEET THE CITIZEN,R,Report taken,[200]-[300] N JACKSON AV ,San Jose,CA
20240813135933PD,10129495,8/13/2024 12:00:00 AM,P242260346,5,8/13/2024 12:00:00 AM,8/13/2024 12:00:00 AM,11:57:30,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",R,Report taken,[900]-[1000] BERRYESSA RD ,San Jose,CA
20240806225121PD,10121462,8/6/2024 12:00:00 AM,P242190934,6,8/6/2024 12:00:00 AM,8/6/2024 12:00:00 AM,22:25:58,1095,PEDESTRIAN STOP,N,No report required; dispatch record only,S KING RD & TULLY RD,San Jose,CA
20240821113931PD,10139418,8/21/2024 12:00:00 AM,P242340231,2,8/21/2024 12:00:00 AM,8/21/2024 12:00:00 AM,09:11:18,422.6,HATE CRIMES,R,Report taken,[5500]-[5600] MONTEREY RD ,San Jose,CA
20240415013357PD,9974995,4/15/2024 12:00:00 AM,P241060011,1,4/15/2024 12:00:00 AM,4/15/2024 12:00:00 AM,00:20:33,148,RESISTING ARREST,N,No report required; dispatch record only,N 13TH ST & JACKSON ST,San Jose,CA
20240516200900PD,10015009,5/16/2024 12:00:00 AM,P241370829,2,5/16/2024 12:00:00 AM,5/16/2024 12:00:00 AM,19:44:52,WELCK,WELFARE CHECK,G,Gone on Arrival/unable to locate,[2000]-[2100] CLARICE DR ,San Jose,CA
20240430013709PD,9993651,4/30/2024 12:00:00 AM,P241210033,2,4/30/2024 12:00:00 AM,4/30/2024 12:00:00 AM,00:58:42,415,DISTURBANCE,H,Courtesy Service/Citizen or agency assist,[2200]-[2300] STEVENS CREEK BL ,San Jose,CA
20240514163330PD,10012002,5/14/2024 12:00:00 AM,P241350546,2,5/14/2024 12:00:00 AM,5/14/2024 12:00:00 AM,14:34:51,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[200]-[300] HOSPITAL PY ,San Jose,CA
20240523125219PD,10023401,5/23/2024 12:00:00 AM,P241440400,3,5/23/2024 12:00:00 AM,5/23/2024 12:00:00 AM,11:39:29,1033A,"ALARM, AUDIBLE",U,Unfounded event,[1600]-[1700] CANYON VIEW DR ,San Jose,CA
20240119213609PS,9867223,1/19/2024 12:00:00 AM,P240190841,2,1/19/2024 12:00:00 AM,1/19/2024 12:00:00 AM,21:17:50,WELCK,WELFARE CHECK,G,Gone on Arrival/unable to locate,CAPITOL EX AUTO MALL & PEARL AV,San Jose,CA
20240201033246PS,9881895,6/12/2024 12:00:00 AM,P240320073,3,2/1/2024 12:00:00 AM,2/1/2024 12:00:00 AM,3:28:48,1033A,"ALARM, AUDIBLE",CAN,Canceled,[1500]-[1600] MONTEREY RD ,San Jose,CA
20240724011840PD,10103396,7/24/2024 12:00:00 AM,P242060028,2,7/24/2024 12:00:00 AM,7/24/2024 12:00:00 AM,00:39:41,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[2100]-[2200] RUBY AV ,San Jose,CA
20240811170044PD,10127360,8/11/2024 12:00:00 AM,P242240646,2,8/11/2024 12:00:00 AM,8/11/2024 12:00:00 AM,16:43:07,WELCK,WELFARE CHECK,N,No report required; dispatch record only,MERIDIAN AV & BLOSSOM HILL RD,San Jose,CA
20240814153731PD,10130864,8/14/2024 12:00:00 AM,P242270489,2,8/14/2024 12:00:00 AM,8/14/2024 12:00:00 AM,14:36:26,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[1300]-[1400] CRUCERO DR ,San Jose,CA
20240225140334PS,9913408,2/27/2024 12:00:00 AM,P240560496,3,2/25/2024 12:00:00 AM,2/25/2024 12:00:00 AM,14:03:01,1125,TRAFFIC HAZARD,DUPNCAN,No Disposition,TULLY RD & QUIMBY RD,San Jose,CA
20240217180847PS,9903846,6/12/2024 12:00:00 AM,P240480570,6,2/17/2024 12:00:00 AM,2/17/2024 12:00:00 AM,17:42:06,1195,VEHICLE STOP,N,No report required; dispatch record only,ALMADEN EX & BRANHAM LN,San Jose,CA
20240423212906PD,9986199,4/23/2024 12:00:00 AM,P241140736,2,4/23/2024 12:00:00 AM,4/23/2024 12:00:00 AM,19:10:50,1067X,FEMALE CALLING FOR HELP,CAN,Canceled,[900]-[1000] E SANTA CLARA ST ,San Jose,CA
20240203131041PS,9884903,6/12/2024 12:00:00 AM,P240340422,2,2/3/2024 12:00:00 AM,2/3/2024 12:00:00 AM,13:07:37,WELCKEMS,WELFARE CHECK (COMBINED EVENT),DUPNCAN,No Disposition,E CAPITOL EX & SILVER CREEK RD,San Jose,CA
20240106220641PS,9851613,1/6/2024 12:00:00 AM,P240060727,4,1/6/2024 12:00:00 AM,1/6/2024 12:00:00 AM,20:59:59,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[2700]-[2800] MONTEREY RD ,San Jose,CA
20240909000209PD,10163597,9/8/2024 12:00:00 AM,P242520904,3,9/8/2024 12:00:00 AM,9/8/2024 12:00:00 AM,21:20:14,487,GRAND THEFT,R,Report taken,EMORY ST & N BASCOM AV,San Jose,CA
20240627161359PD,10068423,6/27/2024 12:00:00 AM,P241790506,2,6/27/2024 12:00:00 AM,6/27/2024 12:00:00 AM,15:14:36,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[200]-[300] N BASCOM AV ,San Jose,CA
20240524161940PD,10024971,5/24/2024 12:00:00 AM,P241450565,2,5/24/2024 12:00:00 AM,5/24/2024 12:00:00 AM,15:35:35,415,DISTURBANCE,N,No report required; dispatch record only,[2400]-[2500] SENTER RD ,San Jose,CA
20240609235214PD,10045822,6/9/2024 12:00:00 AM,P241610887,4,6/9/2024 12:00:00 AM,6/9/2024 12:00:00 AM,22:42:05,415,DISTURBANCE,CAN,Canceled,[800]-[900] CINNABAR ST ,San Jose,CA
20240128153113PS,9877585,6/12/2024 12:00:00 AM,P240280457,2,1/28/2024 12:00:00 AM,1/28/2024 12:00:00 AM,13:44:20,242,BATTERY,R,Report taken,,San Jose,CA
20240705204734PD,10079465,7/5/2024 12:00:00 AM,P241870772,1,7/5/2024 12:00:00 AM,7/5/2024 12:00:00 AM,18:02:38,459,BURGLARY (460),A,Arrest Made,[10300]-[10400] HAGA DR ,San Jose,CA
20240531150705PD,10033659,5/31/2024 12:00:00 AM,P241520483,3,5/31/2024 12:00:00 AM,5/31/2024 12:00:00 AM,13:40:14,422,CRIMINAL THREATS,CAN,Canceled,[1000]-[1100] S MONROE ST ,San Jose,CA
20240816140108PD,10133255,8/16/2024 12:00:00 AM,P242290437,2,8/16/2024 12:00:00 AM,8/16/2024 12:00:00 AM,13:41:34,415,DISTURBANCE,N,No report required; dispatch record only,[1400]-[1400] PARKMOOR AV ,San Jose,CA
20240106194436PS,9851545,1/6/2024 12:00:00 AM,P240060670,1,1/6/2024 12:00:00 AM,1/6/2024 12:00:00 AM,19:40:07,1033A,"ALARM, AUDIBLE",T,Turned over To (TOT),[0]-[100] WABASH AV ,San Jose,CA
20240614083123PD,10051236,6/14/2024 12:00:00 AM,P241660165,3,6/14/2024 12:00:00 AM,6/14/2024 12:00:00 AM,07:01:53,10851,STOLEN VEHICLE,R,Report taken,[700]-[800] COFFEY CT ,San Jose,CA
20241001020544PD,10191682,9/30/2024 12:00:00 AM,P242740997,4,9/30/2024 12:00:00 AM,9/30/2024 12:00:00 AM,22:32:14,22500,PARKING VIOLATION,NR,No Response,WILLIAMS RD & KELTNER AV,San Jose,CA
20240530123420PD,10032163,5/30/2024 12:00:00 AM,P241510379,2,5/30/2024 12:00:00 AM,5/30/2024 12:00:00 AM,11:29:33,415,DISTURBANCE,N,No report required; dispatch record only,[700]-[800] STORY RD ,San Jose,CA
20240814085959PD,10130479,8/14/2024 12:00:00 AM,P242270221,5,8/14/2024 12:00:00 AM,8/14/2024 12:00:00 AM,08:53:28,1154,SUSPICIOUS VEHICLE,E,"Traffic Citation Issued, Non-Hazardous Violation",BALBACH ST & ALMADEN AV,San Jose,CA
20240621171142PD,10060295,6/21/2024 12:00:00 AM,P241730299,3,6/21/2024 12:00:00 AM,6/21/2024 12:00:00 AM,10:17:05,23103,RECKLESS DRIVING,N,No report required; dispatch record only,[2100]-[2200] SIERRA RD ,San Jose,CA
20240311104623PD,9931966,3/11/2024 12:00:00 AM,P240710239,4,3/11/2024 12:00:00 AM,3/11/2024 12:00:00 AM,08:53:22,22500,PARKING VIOLATION,H,Courtesy Service/Citizen or agency assist,[1300]-[1400] SUNNY CT ,San Jose,CA
20241004172459PD,10196462,10/4/2024 12:00:00 AM,P242780611,3,10/4/2024 12:00:00 AM,10/4/2024 12:00:00 AM,16:06:52,22500,PARKING VIOLATION,R,Report taken,[2900]-[3000] REMINGTON WY ,San Jose,CA
20240213202537PS,9898909,6/12/2024 12:00:00 AM,P240440731,3,2/13/2024 12:00:00 AM,2/13/2024 12:00:00 AM,17:03:35,422,CRIMINAL THREATS,N,No report required; dispatch record only,[100]-[200] N 4TH ST ,San Jose,CA
20240804220248PD,10118826,8/4/2024 12:00:00 AM,P242170819,5,8/4/2024 12:00:00 AM,8/4/2024 12:00:00 AM,21:56:39,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,S 16TH ST & E SANTA CLARA ST,San Jose,CA
20240705202141PD,10079641,7/5/2024 12:00:00 AM,P241870879,4,7/5/2024 12:00:00 AM,7/5/2024 12:00:00 AM,20:16:59,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[3200]-[3300] DUNDONALD CT ,San Jose,CA
20240329215207PD,9955715,3/29/2024 12:00:00 AM,P240890814,5,3/29/2024 12:00:00 AM,3/29/2024 12:00:00 AM,21:42:13,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,WOODBOROUGH DR & WOODROE CT,San Jose,CA
20240609225215PD,10045757,6/9/2024 12:00:00 AM,P241610831,2,6/9/2024 12:00:00 AM,6/9/2024 12:00:00 AM,21:45:21,1057,FIREARMS DISCHARGED,N,No report required; dispatch record only,[3200]-[3300] LOMA VERDE DR ,San Jose,CA
20240312122319PD,9933233,3/12/2024 12:00:00 AM,P240720221,4,3/12/2024 12:00:00 AM,3/12/2024 12:00:00 AM,08:58:37,CPB,COMMUNIT POLICING BIKE,N,No report required; dispatch record only,Not a valid geographical location in CAD.,San Jose,CA
20240516012246PD,10013880,5/15/2024 12:00:00 AM,P241361005,4,5/15/2024 12:00:00 AM,5/15/2024 12:00:00 AM,22:46:32,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[2100]-[2200] HILLSTONE DR ,San Jose,CA
20241017104431PD,10212622,10/17/2024 12:00:00 AM,P242910174,3,10/17/2024 12:00:00 AM,10/17/2024 12:00:00 AM,08:08:43,1154,SUSPICIOUS VEHICLE,NR,No Response,[700]-[800] IRONWOOD DR ,San Jose,CA
20240304094047PS,9922856,3/4/2024 12:00:00 AM,P240640195,6,3/4/2024 12:00:00 AM,3/4/2024 12:00:00 AM,08:24:38,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",COYOTE RD & CONTINENTAL DR,San Jose,CA
20240226211918PS,9915156,2/27/2024 12:00:00 AM,P240570887,4,2/26/2024 12:00:00 AM,2/26/2024 12:00:00 AM,20:29:34,415J,"DISTURBANCE, JUVENILE",N,No report required; dispatch record only,[3200]-[3300] LOMA VERDE DR ,San Jose,CA
20240828200710PD,10149090,8/28/2024 12:00:00 AM,P242410709,2,8/28/2024 12:00:00 AM,8/28/2024 12:00:00 AM,17:38:48,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[1600]-[1700] TULLY RD ,San Jose,CA
20240703020843PD,10075584,7/3/2024 12:00:00 AM,P241850067,6,7/3/2024 12:00:00 AM,7/3/2024 12:00:00 AM,01:48:27,1095,PEDESTRIAN STOP,N,No report required; dispatch record only,S 8TH ST & KEYES ST,San Jose,CA
20240806201533PD,10121271,8/6/2024 12:00:00 AM,P242190784,5,8/6/2024 12:00:00 AM,8/6/2024 12:00:00 AM,19:26:16,CPM,COMMUNITY POLICING MEETING,N,No report required; dispatch record only,[1200]-[1300] AVIS DR ,San Jose,CA
20240101165326PS,9845436,1/1/2024 12:00:00 AM,P240010641,2,1/1/2024 12:00:00 AM,1/1/2024 12:00:00 AM,16:27:01,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,N 13TH ST & E EMPIRE ST,San Jose,CA
20240505030629PD,10000187,5/5/2024 12:00:00 AM,P241260103,2,5/5/2024 12:00:00 AM,5/5/2024 12:00:00 AM,02:48:03,415,DISTURBANCE,CAN,Canceled,[1700]-[1800] S MAIN ST ,San Jose,CA
20240913213248PD,10169971,9/13/2024 12:00:00 AM,P242570815,2,9/13/2024 12:00:00 AM,9/13/2024 12:00:00 AM,20:59:02,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[4900]-[5000] HAMILTON AV ,San Jose,CA
20240829210428PD,10150359,8/29/2024 12:00:00 AM,P242420693,2,8/29/2024 12:00:00 AM,8/29/2024 12:00:00 AM,17:24:35,1066P,SUSPICIOUS PACKAGE,N,No report required; dispatch record only,[1700]-[1800] AIRPORT BL ,San Jose,CA
20240606234219PD,10042127,6/6/2024 12:00:00 AM,P241581008,4,6/6/2024 12:00:00 AM,6/6/2024 12:00:00 AM,22:58:26,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[600]-[700] S 6TH ST ,San Jose,CA
20240726205630PD,10107212,7/26/2024 12:00:00 AM,P242080834,6,7/26/2024 12:00:00 AM,7/26/2024 12:00:00 AM,20:51:58,1195,VEHICLE STOP,N,No report required; dispatch record only,SINGLETON RD & PITCAIRN WY,San Jose,CA
20240919131458PD,10176535,9/19/2024 12:00:00 AM,P242630188,3,9/19/2024 12:00:00 AM,9/19/2024 12:00:00 AM,08:16:12,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,[2600]-[2700] NEW JERSEY AV ,San Jose,CA
20240616031528PD,10053747,6/16/2024 12:00:00 AM,P241680130,1,6/16/2024 12:00:00 AM,6/16/2024 12:00:00 AM,02:59:32,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[2100]-[2200] ANTHONY DR ,San Jose,CA
20240721174650PD,10100407,7/21/2024 12:00:00 AM,P242030617,2,7/21/2024 12:00:00 AM,7/21/2024 12:00:00 AM,17:31:03,WELCK,WELFARE CHECK,U,Unfounded event,[400]-[500] AUZERAIS AV ,San Jose,CA
20240224195934PS,9912452,2/27/2024 12:00:00 AM,P240550813,2,2/24/2024 12:00:00 AM,2/24/2024 12:00:00 AM,19:15:01,415,DISTURBANCE,N,No report required; dispatch record only,[1000]-[1100] S WHITE RD ,San Jose,CA
20240715145039PD,10092357,7/15/2024 12:00:00 AM,P241970450,3,7/15/2024 12:00:00 AM,7/15/2024 12:00:00 AM,12:19:25,DVRO,VIOLATION OF PROTECTIVE ORDER,R,Report taken,[200]-[300] N CAPITOL AV ,San Jose,CA
20240714210915PD,10091456,7/14/2024 12:00:00 AM,P241960720,3,7/14/2024 12:00:00 AM,7/14/2024 12:00:00 AM,19:03:37,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[500]-[600] HELLYER AV ,San Jose,CA
20240530222107PD,10032926,5/30/2024 12:00:00 AM,P241510979,6,5/30/2024 12:00:00 AM,5/30/2024 12:00:00 AM,22:18:56,1195,VEHICLE STOP,N,No report required; dispatch record only,S 9TH ST & E SAN SALVADOR ST,San Jose,CA
20240706120110PD,10080274,7/6/2024 12:00:00 AM,P241880272,4,7/6/2024 12:00:00 AM,7/6/2024 12:00:00 AM,09:47:24,22500,PARKING VIOLATION,N,No report required; dispatch record only,[3600]-[3700] BLOOMSBURY WY ,San Jose,CA
20240713025002PD,10089312,7/13/2024 12:00:00 AM,P241950098,6,7/13/2024 12:00:00 AM,7/13/2024 12:00:00 AM,01:48:53,1195,VEHICLE STOP,N,No report required; dispatch record only,S KING RD & FLANIGAN DR,San Jose,CA
20240530010221PD,10031702,5/30/2024 12:00:00 AM,P241510020,6,5/30/2024 12:00:00 AM,5/30/2024 12:00:00 AM,00:36:15,1195,VEHICLE STOP,E,"Traffic Citation Issued, Non-Hazardous Violation",TULLY RD & HURAN DR,San Jose,CA
20241010162258PD,10204319,10/10/2024 12:00:00 AM,P242840554,3,10/10/2024 12:00:00 AM,10/10/2024 12:00:00 AM,15:21:07,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[600]-[700] E REED ST ,San Jose,CA
20240329211157PD,9955500,3/29/2024 12:00:00 AM,P240890656,3,3/29/2024 12:00:00 AM,3/29/2024 12:00:00 AM,18:11:28,1125,TRAFFIC HAZARD,N,No report required; dispatch record only,OCALA AV & S KING RD,San Jose,CA
20240306135329PS,9925614,3/6/2024 12:00:00 AM,P240660376,3,3/6/2024 12:00:00 AM,3/6/2024 12:00:00 AM,11:13:22,10851,STOLEN VEHICLE,R,Report taken,[1600]-[1700] HONEYSUCKLE DR ,San Jose,CA
20240709001552PD,10083773,7/8/2024 12:00:00 AM,P241900916,4,7/8/2024 12:00:00 AM,7/8/2024 12:00:00 AM,22:19:30,415,DISTURBANCE,N,No report required; dispatch record only,[3400]-[3500] TUERS RD ,San Jose,CA
20240210200054PS,9895051,6/12/2024 12:00:00 AM,P240410723,3,2/10/2024 12:00:00 AM,2/10/2024 12:00:00 AM,17:34:53,AID,PUBLIC SAFETY ASSISTANCE,N,No report required; dispatch record only,[3200]-[3300] FLINTDALE DR ,San Jose,CA
20240131031849PS,9880690,6/12/2024 12:00:00 AM,P240310038,4,1/31/2024 12:00:00 AM,1/31/2024 12:00:00 AM,1:29:40,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[2900]-[3000] NIEMAN BL ,San Jose,CA
20240907142353PD,10161621,9/7/2024 12:00:00 AM,P242510413,3,9/7/2024 12:00:00 AM,9/7/2024 12:00:00 AM,12:19:30,484,THEFT,N,No report required; dispatch record only,[900]-[1000] BLOSSOM HILL RD ,San Jose,CA
20241020233354PD,10217418,10/20/2024 12:00:00 AM,P242940951,6,10/20/2024 12:00:00 AM,10/20/2024 12:00:00 AM,23:23:27,1195,VEHICLE STOP,N,No report required; dispatch record only,TULLY RD & E CAPITOL EX,San Jose,CA
20240121200914PS,9869281,1/21/2024 12:00:00 AM,P240210622,4,1/21/2024 12:00:00 AM,1/21/2024 12:00:00 AM,18:09:14,10851R,RECOVERED STOLEN VEHICLE,R,Report taken,[600]-[700] KINGS ROW ,San Jose,CA
20240303141906PS,9922019,3/3/2024 12:00:00 AM,P240630407,2,3/3/2024 12:00:00 AM,3/3/2024 12:00:00 AM,13:38:38,415,DISTURBANCE,N,No report required; dispatch record only,[2000]-[2100] CAMDEN AV ,San Jose,CA
20240508095307PD,10004013,5/8/2024 12:00:00 AM,P241290211,3,5/8/2024 12:00:00 AM,5/8/2024 12:00:00 AM,09:31:27,WELCK,WELFARE CHECK,CAN,Canceled,,San Jose,CA
20240405165802PD,9963831,4/5/2024 12:00:00 AM,P240960502,3,4/5/2024 12:00:00 AM,4/5/2024 12:00:00 AM,16:12:09,1066,SUSPICIOUS PERSON,CAN,Canceled,[0]-[100] CAHILL ST ,San Jose,CA
20240608154704PD,10044042,6/8/2024 12:00:00 AM,P241600460,4,6/8/2024 12:00:00 AM,6/8/2024 12:00:00 AM,14:31:20,1154,SUSPICIOUS VEHICLE,CAN,Canceled,[2900]-[3000] PENITENCIA CREEK RD ,San Jose,CA
20240620201755PD,10059506,6/20/2024 12:00:00 AM,P241720642,3,6/20/2024 12:00:00 AM,6/20/2024 12:00:00 AM,17:26:58,245,ASSAULT WITH DEADLY WEAPON,N,No report required; dispatch record only,[500]-[600] RIVER VIEW DR ,San Jose,CA
20241012001108PD,10206157,10/11/2024 12:00:00 AM,P242851001,4,10/11/2024 12:00:00 AM,10/11/2024 12:00:00 AM,23:09:18,415M,"DISTURBANCE, MUSIC",CAN,Canceled,,San Jose,CA
20240412113545PD,9972000,4/12/2024 12:00:00 AM,P241030278,6,4/12/2024 12:00:00 AM,4/12/2024 12:00:00 AM,11:26:38,1195,VEHICLE STOP,N,No report required; dispatch record only,MCLAUGHLIN AV & MELBOURNE BL,San Jose,CA
20240222000659PS,9908894,2/27/2024 12:00:00 AM,P240520898,4,2/21/2024 12:00:00 AM,2/21/2024 12:00:00 AM,22:19:27,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[2600]-[2700] ALUM ROCK AV ,San Jose,CA
20240220062028PS,9906667,6/12/2024 12:00:00 AM,P240510140,2,2/20/2024 12:00:00 AM,2/20/2024 12:00:00 AM,6:19:29,1179,"VEHICLE ACCIDENT, AMB DISPATCHED",DUPNCAN,No Disposition,WILLIAM CT & S 24TH ST,San Jose,CA
20240529143209PD,10031047,5/29/2024 12:00:00 AM,P241500534,5,5/29/2024 12:00:00 AM,5/29/2024 12:00:00 AM,14:05:02,484,THEFT,R,Report taken,[2800]-[2900] STEVENS CREEK BL ,San Jose,CA
20240605210153PD,10040644,6/5/2024 12:00:00 AM,P241570801,2,6/5/2024 12:00:00 AM,6/5/2024 12:00:00 AM,20:20:41,911UNK,UNK TYPE 911 CALL,U,Unfounded event,CRYSTAL SPRINGS WY & BAGHDAD WY,San Jose,CA
20240717172304PD,10095289,7/21/2024 12:00:00 AM,P241990649,3,7/17/2024 12:00:00 AM,7/17/2024 12:00:00 AM,17:00:28,602PC,TRESPASSING,N,No report required; dispatch record only,[1700]-[1800] STORY RD ,San Jose,CA
20241011114701PD,10205125,10/11/2024 12:00:00 AM,P242850180,4,10/11/2024 12:00:00 AM,10/11/2024 12:00:00 AM,08:03:11,11300,NARCOTICS,N,No report required; dispatch record only,FONTAINE RD & ALVIN AV,San Jose,CA
20240807215015PD,10122767,8/7/2024 12:00:00 AM,P242200898,6,8/7/2024 12:00:00 AM,8/7/2024 12:00:00 AM,21:44:58,1195,VEHICLE STOP,H,Courtesy Service/Citizen or agency assist,E REED ST & S 11TH ST,San Jose,CA
20240529225706PD,10031610,5/29/2024 12:00:00 AM,P241500935,6,5/29/2024 12:00:00 AM,5/29/2024 12:00:00 AM,22:42:59,1195,VEHICLE STOP,N,No report required; dispatch record only,BLOSSOM HILL RD & THORNWOOD DR,San Jose,CA
20240607015721PD,10042255,6/7/2024 12:00:00 AM,P241590067,2,6/7/2024 12:00:00 AM,6/7/2024 12:00:00 AM,01:43:30,911UNK,UNK TYPE 911 CALL,N,No report required; dispatch record only,[1500]-[1600] PARKMOOR AV ,San Jose,CA
20241003174724PD,10195285,10/3/2024 12:00:00 AM,P242770641,2,10/3/2024 12:00:00 AM,10/3/2024 12:00:00 AM,17:28:32,415,DISTURBANCE,O,Supplemental report taken,[400]-[500] LOS ARBOLES ST ,San Jose,CA
20240108135928PS,9853532,1/8/2024 12:00:00 AM,P240080510,3,1/8/2024 12:00:00 AM,1/8/2024 12:00:00 AM,13:55:09,1058,GARBAGE COMPLAINT,CAN,Canceled,[3600]-[3700] WATERBURY CT ,San Jose,CA
20240722084638PD,10101133,7/22/2024 12:00:00 AM,P242040224,6,7/22/2024 12:00:00 AM,7/22/2024 12:00:00 AM,08:39:22,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",SAN TOMAS EX & MOORPARK AV,San Jose,CA
20240114181246PS,9860778,1/14/2024 12:00:00 AM,P240140640,3,1/14/2024 12:00:00 AM,1/14/2024 12:00:00 AM,18:10:29,23103,RECKLESS DRIVING,N,No report required; dispatch record only,[2100]-[2200] SUFONET DR ,San Jose,CA
20240306053616PS,9925278,3/6/2024 12:00:00 AM,P240660119,4,3/6/2024 12:00:00 AM,3/6/2024 12:00:00 AM,04:35:19,22500,PARKING VIOLATION,CAN,Canceled,ROSE AV & COLONADE SQ,San Jose,CA
20240127114014PS,9876138,6/12/2024 12:00:00 AM,P240270253,2,1/27/2024 12:00:00 AM,1/27/2024 12:00:00 AM,9:57:34,911UNK,UNK TYPE 911 CALL,U,Unfounded event,WILL WOOL DR & NEEDLES DR,San Jose,CA
20240817172643PD,10134777,8/17/2024 12:00:00 AM,P242300662,3,8/17/2024 12:00:00 AM,8/17/2024 12:00:00 AM,17:24:53,1154,SUSPICIOUS VEHICLE,CAN,Canceled,[1700]-[1800] AIRPORT BL ,San Jose,CA
20240520194313PD,10019950,5/20/2024 12:00:00 AM,P241410677,2,5/20/2024 12:00:00 AM,5/20/2024 12:00:00 AM,16:58:10,1033A,"ALARM, AUDIBLE",U,Unfounded event,[700]-[800] CALERO AV ,San Jose,CA
20240101025325PS,9844617,1/1/2024 12:00:00 AM,P240010014,3,1/1/2024 12:00:00 AM,1/1/2024 12:00:00 AM,00:05:32,1033A,"ALARM, AUDIBLE",U,Unfounded event,[3000]-[3100] HOUNDS ESTATES CT ,San Jose,CA
20240511034601PD,10007640,5/11/2024 12:00:00 AM,P241320147,2,5/11/2024 12:00:00 AM,5/11/2024 12:00:00 AM,03:41:14,1066,SUSPICIOUS PERSON,CAN,Canceled,[1600]-[1700] W HEDDING ST ,San Jose,CA
20240425151205PD,9988141,4/25/2024 12:00:00 AM,P241160440,3,4/25/2024 12:00:00 AM,4/25/2024 12:00:00 AM,13:24:46,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[2800]-[2900] MCKEE RD ,San Jose,CA
20240324034833PD,9948675,3/24/2024 12:00:00 AM,P240840140,2,3/24/2024 12:00:00 AM,3/24/2024 12:00:00 AM,03:01:52,415,DISTURBANCE,N,No report required; dispatch record only,[300]-[400] SANTANA RW ,San Jose,CA
20240920201427PD,10178538,9/21/2024 12:00:00 AM,P242640798,2,9/20/2024 12:00:00 AM,9/20/2024 12:00:00 AM,19:22:56,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[100]-[200] FARNHAM CT ,San Jose,CA
