CDTS,EID,START_DATE,CALL_NUMBER,PRIORITY,REPORT_DATE,OFFENSE_DATE,OFFENSE_TIME,CALLTYPE_CODE,CALL_TYPE,FINAL_DISPO_CODE,FINAL_DISPO,ADDRESS,CITY,STATE
20220927064544PD,9263289,9/27/2022 12:00:00 AM,P222700158,2,9/27/2022 12:00:00 AM,9/27/2022 12:00:00 AM,06:13:46,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[100]-[200] N 1ST ST ,San Jose,CA
20221004151518PD,9273051,10/4/2022 12:00:00 AM,P222770556,4,10/4/2022 12:00:00 AM,10/4/2022 12:00:00 AM,14:31:04,415N,"DISTURBANCE, NEIGHBOR",N,No report required; dispatch record only,[2100]-[2200] FRUITDALE AV ,San Jose,CA
20220906223021PD,9236094,9/6/2022 12:00:00 AM,P222490987,2,9/6/2022 12:00:00 AM,9/6/2022 12:00:00 AM,20:40:49,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[2000]-[2100] FOREST AV ,San Jose,CA
20220508043311PD,9072547,5/8/2022 12:00:00 AM,P221280131,3,5/8/2022 12:00:00 AM,5/8/2022 12:00:00 AM,03:09:55,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,SINGLETON RD & WATER ST,San Jose,CA
20220429194650PD,9061515,4/29/2022 12:00:00 AM,P221190633,2,4/29/2022 12:00:00 AM,4/29/2022 12:00:00 AM,17:24:24,415,DISTURBANCE,H,Courtesy Service/Citizen or agency assist,[100]-[200] E SANTA CLARA ST ,San Jose,CA
20221124052123PS,9337319,11/24/2022 12:00:00 AM,P223280104,4,11/24/2022 12:00:00 AM,11/24/2022 12:00:00 AM,03:44:51,22500,PARKING VIOLATION,N,No report required; dispatch record only,[300]-[400] VIEWPARK CL ,San Jose,CA
20220711034445PD,9158720,7/11/2022 12:00:00 AM,P221920117,3,7/11/2022 12:00:00 AM,7/11/2022 12:00:00 AM,02:49:56,10851,STOLEN VEHICLE,U,Unfounded event,[200]-[300] N JACKSON AV ,San Jose,CA
20220905183400PD,9234127,9/5/2022 12:00:00 AM,P222480589,3,9/5/2022 12:00:00 AM,9/5/2022 12:00:00 AM,15:13:49,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[1600]-[1700] NICKEL AV ,San Jose,CA
20220913152336PD,9245473,9/13/2022 12:00:00 AM,P222560631,6,9/13/2022 12:00:00 AM,9/13/2022 12:00:00 AM,15:17:36,11300,NARCOTICS,C,Criminal Citation,DELMAS AV & W SANTA CLARA ST,San Jose,CA
20220102060558PS,8914444,1/2/2022 12:00:00 AM,P220020179,2,1/2/2022 12:00:00 AM,1/2/2022 12:00:00 AM,06:04:58,911UNK,UNK TYPE 911 CALL,CAN,Canceled,BOYNTON AV & KELTNER AV,San Jose,CA
20220428210934PD,9060529,4/28/2022 12:00:00 AM,P221180945,3,4/28/2022 12:00:00 AM,4/28/2022 12:00:00 AM,20:32:57,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,[2000]-[2100] MARLBORO CT ,San Jose,CA
20221005134135PD,9274259,10/5/2022 12:00:00 AM,P222780500,6,10/5/2022 12:00:00 AM,10/5/2022 12:00:00 AM,13:35:21,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",MONTEREY RD & TULLY RD,San Jose,CA
20220530095421PD,9102238,5/30/2022 12:00:00 AM,P221500295,6,5/30/2022 12:00:00 AM,5/30/2022 12:00:00 AM,09:44:21,1195X,VEHICLE STOP ON FEMALE,D,"Traffic Citation Issued, Hazardous Violation",CAMDEN AV & GRAYSTONE LN,San Jose,CA
20220525154832PD,9095700,5/25/2022 12:00:00 AM,P221450646,4,5/25/2022 12:00:00 AM,5/25/2022 12:00:00 AM,15:48:32,911UNK,UNK TYPE 911 CALL,ADV,No Disposition,BRET HARTE DR & DEAD END,San Jose,CA
20220708200221PD,9155455,7/8/2022 12:00:00 AM,P221890762,2,7/8/2022 12:00:00 AM,7/8/2022 12:00:00 AM,19:06:00,1067X,FEMALE CALLING FOR HELP,N,No report required; dispatch record only,,San Jose,CA
20220823082557PD,9216127,8/23/2022 12:00:00 AM,P222350230,5,8/23/2022 12:00:00 AM,8/23/2022 12:00:00 AM,08:16:04,CPS,COMMUNITY POLICING SCHOOL,N,No report required; dispatch record only,Not a valid geographical location in CAD.,San Jose,CA
20220918220700PD,9252355,9/18/2022 12:00:00 AM,P222610839,6,9/18/2022 12:00:00 AM,9/18/2022 12:00:00 AM,21:53:56,1195,VEHICLE STOP,N,No report required; dispatch record only,STORY RD & S JACKSON AV,San Jose,CA
20220310210812PS,8999345,3/10/2022 12:00:00 AM,P220690862,2,3/10/2022 12:00:00 AM,3/10/2022 12:00:00 AM,21:01:11,415F,"DISTURBANCE, FAMILY",G,Gone on Arrival/unable to locate,N CAPITOL AV & MADDEN AV,San Jose,CA
20221111185614PS,9321952,11/11/2022 12:00:00 AM,P223150550,5,11/11/2022 12:00:00 AM,11/11/2022 12:00:00 AM,17:05:29,1181,"VEHICLE ACCIDENT, MINOR INJURIES",R,Report taken,,San Jose,CA
20220731162510PD,9185600,7/31/2022 12:00:00 AM,P222120411,4,7/31/2022 12:00:00 AM,7/31/2022 12:00:00 AM,12:34:07,1062,MEET THE CITIZEN,R,Report taken,[2100]-[2200] PASTORAL LP ,San Jose,CA
20221205195851PS,9351309,12/5/2022 12:00:00 AM,P223390705,3,12/5/2022 12:00:00 AM,12/5/2022 12:00:00 AM,18:16:55,602PC,TRESPASSING,CAN,Canceled,[1000]-[1100] E CAPITOL EX ,San Jose,CA
20221026233300PD,9301985,10/26/2022 12:00:00 AM,P222990853,4,10/26/2022 12:00:00 AM,10/26/2022 12:00:00 AM,19:46:38,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,[100]-[200] CHATEAU LA SALLE DR ,San Jose,CA
20220421131704PD,9051462,4/21/2022 12:00:00 AM,P221110385,2,4/21/2022 12:00:00 AM,4/21/2022 12:00:00 AM,12:25:58,911UNK,UNK TYPE 911 CALL,G,Gone on Arrival/unable to locate,[2500]-[2600] DOBERN AV ,San Jose,CA
20220924004830PD,9259151,9/23/2022 12:00:00 AM,P222661178,4,9/23/2022 12:00:00 AM,9/23/2022 12:00:00 AM,23:07:35,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[2000]-[2100] BIKINI AV ,San Jose,CA
20220403191815PD,9029820,4/3/2022 12:00:00 AM,P220930740,2,4/3/2022 12:00:00 AM,4/3/2022 12:00:00 AM,19:03:27,WELCKEMS,WELFARE CHECK (COMBINED EVENT),CAN,Canceled,[3500]-[3600] STORY RD ,San Jose,CA
20220819141826PD,9210958,8/19/2022 12:00:00 AM,P222310436,3,8/19/2022 12:00:00 AM,8/19/2022 12:00:00 AM,13:38:03,242,BATTERY,N,No report required; dispatch record only,[4000]-[4100] SHANJ CT ,San Jose,CA
20220618071621PD,9127682,6/18/2022 12:00:00 AM,P221690194,3,6/18/2022 12:00:00 AM,6/18/2022 12:00:00 AM,05:05:49,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[1100]-[1200] SHASTA AV ,San Jose,CA
20220309040128PS,8997112,3/9/2022 12:00:00 AM,P220680102,6,3/9/2022 12:00:00 AM,3/9/2022 12:00:00 AM,03:35:50,1195,VEHICLE STOP,N,No report required; dispatch record only,PINE AV & COTTLE AV,San Jose,CA
20220123212334PS,8940476,1/26/2022 12:00:00 AM,P220230687,2,1/23/2022 12:00:00 AM,1/23/2022 12:00:00 AM,18:52:32,6F,FELONY WANT,A,Arrest Made,STORY RD & S WHITE RD,San Jose,CA
20221103081201PD,9311560,11/3/2022 12:00:00 AM,P223070212,3,11/3/2022 12:00:00 AM,11/3/2022 12:00:00 AM,08:09:12,1033A,"ALARM, AUDIBLE",CAN,Canceled,[2900]-[3000] STUTZ WY ,San Jose,CA
20221211120334PS,9358441,12/11/2022 12:00:00 AM,P223450330,2,12/11/2022 12:00:00 AM,12/11/2022 12:00:00 AM,11:57:05,WELCKEMS,WELFARE CHECK (COMBINED EVENT),GD,No Disposition,[1300]-[1400] S BASCOM AV ,San Jose,CA
20220330112057PD,9023869,3/30/2022 12:00:00 AM,P220890214,3,3/30/2022 12:00:00 AM,3/30/2022 12:00:00 AM,09:20:46,1033A,"ALARM, AUDIBLE",U,Unfounded event,[2700]-[2700] ZANKER RD ,San Jose,CA
20220821121907PD,9213677,8/21/2022 12:00:00 AM,P222330425,3,8/21/2022 12:00:00 AM,8/21/2022 12:00:00 AM,11:46:36,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",N,No report required; dispatch record only,SANTA TERESA BL & THORNWOOD DR,San Jose,CA
20221029201015PD,9305818,10/29/2022 12:00:00 AM,P223020782,4,10/29/2022 12:00:00 AM,10/29/2022 12:00:00 AM,19:47:35,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[6600]-[6700] WHITBOURNE DR ,San Jose,CA
20220829024155PD,9223996,8/28/2022 12:00:00 AM,P222401039,2,8/28/2022 12:00:00 AM,8/28/2022 12:00:00 AM,23:31:59,422,CRIMINAL THREATS,A,Arrest Made,,San Jose,CA
20220617235701PD,9127429,6/17/2022 12:00:00 AM,P221681020,6,6/17/2022 12:00:00 AM,6/17/2022 12:00:00 AM,23:35:44,1195,VEHICLE STOP,N,No report required; dispatch record only,S JACKSON AV & CINDERELLA LN,San Jose,CA
20220213074828PS,8966789,2/13/2022 12:00:00 AM,P220440195,2,2/13/2022 12:00:00 AM,2/13/2022 12:00:00 AM,07:15:43,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[700]-[800] WARRING DR ,San Jose,CA
20220314205207PD,9004077,3/14/2022 12:00:00 AM,P220730670,4,3/14/2022 12:00:00 AM,3/14/2022 12:00:00 AM,17:12:35,FNDPRP,FOUND PROPERTY,O,Supplemental report taken,[700]-[800] HILLSDALE AV ,San Jose,CA
20220605162534PD,9110556,6/5/2022 12:00:00 AM,P221560440,2,6/5/2022 12:00:00 AM,6/5/2022 12:00:00 AM,13:14:48,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[2100]-[2200] NEWTON AV ,San Jose,CA
20220913132433PD,9245220,9/13/2022 12:00:00 AM,P222560418,3,9/13/2022 12:00:00 AM,9/13/2022 12:00:00 AM,11:56:06,WELCK,WELFARE CHECK,O,Supplemental report taken,[200]-[300] BASSETT ST ,San Jose,CA
20220531102646PD,9103592,5/31/2022 12:00:00 AM,P221510355,1,5/31/2022 12:00:00 AM,5/31/2022 12:00:00 AM,10:14:38,1033S,"ALARM, SILENT",N,No report required; dispatch record only,[100]-[200] E TASMAN DR ,San Jose,CA
20221122195625PS,9335829,11/22/2022 12:00:00 AM,P223260761,3,11/22/2022 12:00:00 AM,11/22/2022 12:00:00 AM,19:23:14,1033A,"ALARM, AUDIBLE",CAN,Canceled,[1700]-[1800] E CAPITOL EX ,San Jose,CA
20220422211632PD,9053197,4/22/2022 12:00:00 AM,P221120812,6,4/22/2022 12:00:00 AM,4/22/2022 12:00:00 AM,20:54:42,1195,VEHICLE STOP,E,"Traffic Citation Issued, Non-Hazardous Violation",MARTEN AV & HAYWORTH DR,San Jose,CA
20220514185437PD,9080764,5/14/2022 12:00:00 AM,P221340641,4,5/14/2022 12:00:00 AM,5/14/2022 12:00:00 AM,18:36:34,22500,PARKING VIOLATION,DUPNCAN,No Disposition,CHIECHI AV & SCOTT ST,San Jose,CA
20220112150208PS,8927225,1/12/2022 12:00:00 AM,P220120488,4,1/12/2022 12:00:00 AM,1/12/2022 12:00:00 AM,14:15:52,22500,PARKING VIOLATION,E,"Traffic Citation Issued, Non-Hazardous Violation",[1500]-[1600] ALTA GLEN DR ,San Jose,CA
20220402200419PD,9028465,4/2/2022 12:00:00 AM,P220920647,3,4/2/2022 12:00:00 AM,4/2/2022 12:00:00 AM,18:36:06,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,[3900]-[4000] HAMILTON AV ,San Jose,CA
20220523130248PD,9092714,5/23/2022 12:00:00 AM,P221430508,2,5/23/2022 12:00:00 AM,5/23/2022 12:00:00 AM,12:58:08,911UNK,UNK TYPE 911 CALL,CAN,Canceled,[1200]-[1300] S WINCHESTER BL ,San Jose,CA
20220405023257PD,9031417,4/5/2022 12:00:00 AM,P220950058,4,4/5/2022 12:00:00 AM,4/5/2022 12:00:00 AM,01:58:23,415M,"DISTURBANCE, MUSIC",N,No report required; dispatch record only,[1200]-[1200] CASPIAN SEA DR ,San Jose,CA
20220816051806PD,9206286,8/16/2022 12:00:00 AM,P222280139,3,8/16/2022 12:00:00 AM,8/16/2022 12:00:00 AM,04:15:36,602PC,TRESPASSING,G,Gone on Arrival/unable to locate,[1600]-[1700] S 7TH ST ,San Jose,CA
20220512002857PD,9077353,5/11/2022 12:00:00 AM,P221310912,3,5/11/2022 12:00:00 AM,5/11/2022 12:00:00 AM,22:18:05,459VEH,VEHICLE BURGLARY,N,No report required; dispatch record only,[1100]-[1200] MURPHY AV ,San Jose,CA
20220426091130PD,9057175,4/26/2022 12:00:00 AM,P221160161,3,4/26/2022 12:00:00 AM,4/26/2022 12:00:00 AM,08:30:08,1033A,"ALARM, AUDIBLE",CAN,Canceled,[15500]-[15600] WOODARD RD ,San Jose,CA
20220728200723PD,9182095,7/28/2022 12:00:00 AM,P222090775,3,7/28/2022 12:00:00 AM,7/28/2022 12:00:00 AM,19:16:23,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[700]-[800] CAMINA ESCUELA ,San Jose,CA
20221013151817PD,9284799,10/13/2022 12:00:00 AM,P222860508,4,10/13/2022 12:00:00 AM,10/13/2022 12:00:00 AM,13:36:21,FNDPRP,FOUND PROPERTY,R,Report taken,[100]-[200] PALM VALLEY BL ,San Jose,CA
20220808032011PD,9195690,8/8/2022 12:00:00 AM,P222200103,2,8/8/2022 12:00:00 AM,8/8/2022 12:00:00 AM,03:03:23,415,DISTURBANCE,N,No report required; dispatch record only,[3900]-[4000] SEVEN TREES BL ,San Jose,CA
20220303204809PS,8990325,3/7/2022 12:00:00 AM,P220620916,2,3/3/2022 12:00:00 AM,3/3/2022 12:00:00 AM,20:41:30,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[2800]-[2900] ALMADEN RD ,San Jose,CA
20221203012834PS,9348075,12/3/2022 12:00:00 AM,P223370053,6,12/3/2022 12:00:00 AM,12/3/2022 12:00:00 AM,01:12:14,1195,VEHICLE STOP,R,Report taken,S KING RD & CUNNINGHAM AV,San Jose,CA
20220307122816PS,8994864,3/7/2022 12:00:00 AM,P220660472,4,3/7/2022 12:00:00 AM,3/7/2022 12:00:00 AM,12:13:48,314,INDECENT EXPOSURE,CAN,Canceled,[1600]-[1700] N CAPITOL AV ,San Jose,CA
20220219001443PS,8974398,2/19/2022 12:00:00 AM,P220500012,6,2/19/2022 12:00:00 AM,2/19/2022 12:00:00 AM,00:07:49,1195,VEHICLE STOP,N,No report required; dispatch record only,E BROKAW RD & RIDDER PARK DR,San Jose,CA
20220704222133PD,9150276,7/4/2022 12:00:00 AM,P221851023,6,7/4/2022 12:00:00 AM,7/4/2022 12:00:00 AM,22:13:10,1195,VEHICLE STOP,N,No report required; dispatch record only,CURTNER AV & LINCOLN AV,San Jose,CA
20221219132501PS,9368194,12/19/2022 12:00:00 AM,P223530297,3,12/19/2022 12:00:00 AM,12/19/2022 12:00:00 AM,10:31:58,594,MALICIOUS MISCHIEF,R,Report taken,[1500]-[1600] SAN TOMAS AQUINO RD ,San Jose,CA
20220625225032PD,9138321,6/25/2022 12:00:00 AM,P221760929,4,6/25/2022 12:00:00 AM,6/25/2022 12:00:00 AM,21:55:53,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[2400]-[2500] WOODARD RD ,San Jose,CA
20220609111039PD,9115867,6/9/2022 12:00:00 AM,P221600290,2,6/9/2022 12:00:00 AM,6/9/2022 12:00:00 AM,10:46:34,FDAID,FIRE DEPARTMENT REQUEST FOR PD,N,No report required; dispatch record only,[1500]-[1600] NAGLEE AV ,San Jose,CA
20220112232916PS,8927729,1/12/2022 12:00:00 AM,P220120878,6,1/12/2022 12:00:00 AM,1/12/2022 12:00:00 AM,23:13:35,1095,PEDESTRIAN STOP,N,No report required; dispatch record only,N KING RD & ALUM ROCK AV,San Jose,CA
20220129024929PS,8947445,1/29/2022 12:00:00 AM,P220290131,6,1/29/2022 12:00:00 AM,1/29/2022 12:00:00 AM,02:44:48,1195,VEHICLE STOP,N,No report required; dispatch record only,HARRIET AV & ALUM ROCK AV,San Jose,CA
20220922150604PD,9257083,9/22/2022 12:00:00 AM,P222650575,3,9/22/2022 12:00:00 AM,9/22/2022 12:00:00 AM,14:46:28,459R,BURGLARY  REPORT  (460),N,No report required; dispatch record only,[2200]-[2300] CANOAS GARDEN AV ,San Jose,CA
20220801104431PD,9186666,8/1/2022 12:00:00 AM,P222130266,2,8/1/2022 12:00:00 AM,8/1/2022 12:00:00 AM,09:23:30,AID,PUBLIC SAFETY ASSISTANCE,N,No report required; dispatch record only,[1200]-[1300] S 1ST ST ,San Jose,CA
20220110081516PS,8924409,1/10/2022 12:00:00 AM,P220100196,4,1/10/2022 12:00:00 AM,1/10/2022 12:00:00 AM,08:15:02,FNDPRP,FOUND PROPERTY,R,Report taken,[2400]-[2500] QUIMBY RD ,San Jose,CA
20221023182511PD,9297932,10/23/2022 12:00:00 AM,P222960707,6,10/23/2022 12:00:00 AM,10/23/2022 12:00:00 AM,18:11:36,1195,VEHICLE STOP,N,No report required; dispatch record only,SILVER CREEK RD & LEXANN AV,San Jose,CA
20220722032252PD,9173335,7/27/2022 12:00:00 AM,P222030088,3,7/22/2022 12:00:00 AM,7/22/2022 12:00:00 AM,03:16:27,1066,SUSPICIOUS PERSON,GD,No Disposition,[0]-[100] N 1ST ST ,San Jose,CA
20220311222420PS,9000337,3/11/2022 12:00:00 AM,P220700626,2,3/11/2022 12:00:00 AM,3/11/2022 12:00:00 AM,16:38:59,415,DISTURBANCE,N,No report required; dispatch record only,MONTEREY RD & CAPITOL FROM MONTEREY RP,San Jose,CA
20221107203647PS,9317239,11/7/2022 12:00:00 AM,P223110790,2,11/7/2022 12:00:00 AM,11/7/2022 12:00:00 AM,19:19:33,1065JX,MISSING FEMALE JUVENILE,R,Report taken,[5700]-[5800] SILVER LEAF RD ,San Jose,CA
20220927160900PD,9263859,9/27/2022 12:00:00 AM,P222700603,5,9/27/2022 12:00:00 AM,9/27/2022 12:00:00 AM,15:17:34,22500,PARKING VIOLATION,R,Report taken,[1600]-[1700] LITTLE ORCHARD ST ,San Jose,CA
20220402184322PD,9028467,4/2/2022 12:00:00 AM,P220920649,2,4/2/2022 12:00:00 AM,4/2/2022 12:00:00 AM,18:37:17,415UNK,"DISTURBANCE, UNKNOWN",N,No report required; dispatch record only,[1500]-[1600] VIRGINIA PL ,San Jose,CA
20220515235043PD,9082314,5/15/2022 12:00:00 AM,P221350909,3,5/15/2022 12:00:00 AM,5/15/2022 12:00:00 AM,23:30:36,415F,"DISTURBANCE, FAMILY",CAN,Canceled,[700]-[800] BLOSSOM HILL RD ,San Jose,CA
20220511150834PD,9076876,5/11/2022 12:00:00 AM,P221310536,2,5/11/2022 12:00:00 AM,5/11/2022 12:00:00 AM,14:40:45,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",N,No report required; dispatch record only,TULLY RD & ALVIN AV,San Jose,CA
20220724035709PD,9176019,7/27/2022 12:00:00 AM,P222050133,2,7/24/2022 12:00:00 AM,7/24/2022 12:00:00 AM,01:49:39,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[100]-[200] W SANTA CLARA ST ,San Jose,CA
20221227124732PS,9377644,12/27/2022 12:00:00 AM,P223610406,4,12/27/2022 12:00:00 AM,12/27/2022 12:00:00 AM,12:47:32,911UNK,UNK TYPE 911 CALL,ADV,No Disposition,ACORN WY & VERDANT WY,San Jose,CA
20220427122735PD,9058624,4/27/2022 12:00:00 AM,P221170390,2,4/27/2022 12:00:00 AM,4/27/2022 12:00:00 AM,11:49:30,415,DISTURBANCE,G,Gone on Arrival/unable to locate,S 1ST ST & E SAN FERNANDO ST,San Jose,CA
20220318175824PD,9009311,3/20/2022 12:00:00 AM,P220770714,2,3/18/2022 12:00:00 AM,3/18/2022 12:00:00 AM,17:52:07,1034,OPEN DOOR,H,Courtesy Service/Citizen or agency assist,[100]-[200] POUGHKEEPSIE RD ,San Jose,CA
20221204170305PS,9349857,12/4/2022 12:00:00 AM,P223380526,2,12/4/2022 12:00:00 AM,12/4/2022 12:00:00 AM,16:22:51,23103,RECKLESS DRIVING,N,No report required; dispatch record only,TULLY RD & LUCRETIA AV,San Jose,CA
20220406044655PD,9032706,4/6/2022 12:00:00 AM,P220960076,3,4/6/2022 12:00:00 AM,4/6/2022 12:00:00 AM,02:36:19,602PC,TRESPASSING,N,No report required; dispatch record only,[2800]-[2900] STORY RD ,San Jose,CA
20220711164455PD,9159401,7/11/2022 12:00:00 AM,P221920647,3,7/11/2022 12:00:00 AM,7/11/2022 12:00:00 AM,15:50:25,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[900]-[1000] IRONWOOD DR ,San Jose,CA
20220103102154PS,8915814,1/3/2022 12:00:00 AM,P220030326,3,1/3/2022 12:00:00 AM,1/3/2022 12:00:00 AM,10:15:32,1033A,"ALARM, AUDIBLE",CAN,Canceled,[5600]-[5700] ALGONQUIN WY ,San Jose,CA
20220721132659PD,9172431,7/27/2022 12:00:00 AM,P222020431,3,7/21/2022 12:00:00 AM,7/21/2022 12:00:00 AM,12:03:49,1154,SUSPICIOUS VEHICLE,CAN,Canceled,[500]-[600] PARK MEADOW DR ,San Jose,CA
20220203200117PS,8954543,2/3/2022 12:00:00 AM,P220340835,3,2/3/2022 12:00:00 AM,2/3/2022 12:00:00 AM,18:27:02,415N,"DISTURBANCE, NEIGHBOR",N,No report required; dispatch record only,[0]-[100] N JACKSON AV ,San Jose,CA
20221108161247PS,9318115,11/8/2022 12:00:00 AM,P223120476,3,11/8/2022 12:00:00 AM,11/8/2022 12:00:00 AM,14:06:55,646.9,STALKING,G,Gone on Arrival/unable to locate,[900]-[900] N 1ST ST ,San Jose,CA
20221130141213PS,9344493,11/30/2022 12:00:00 AM,P223340159,3,11/30/2022 12:00:00 AM,11/30/2022 12:00:00 AM,08:10:48,459VEH,VEHICLE BURGLARY,N,No report required; dispatch record only,[2100]-[2200] TWEEDSMUIR CT ,San Jose,CA
20220128184956PS,8946904,1/29/2022 12:00:00 AM,P220280758,6,1/28/2022 12:00:00 AM,1/28/2022 12:00:00 AM,18:33:54,1195,VEHICLE STOP,E,"Traffic Citation Issued, Non-Hazardous Violation",MCKEE RD & N JACKSON AV,San Jose,CA
20221019102041PD,9292134,10/19/2022 12:00:00 AM,P222920249,3,10/19/2022 12:00:00 AM,10/19/2022 12:00:00 AM,09:20:33,1033A,"ALARM, AUDIBLE",U,Unfounded event,[900]-[1000] MILLS CORNER LN ,San Jose,CA
20220924194152PD,9259937,9/24/2022 12:00:00 AM,P222670564,3,9/24/2022 12:00:00 AM,9/24/2022 12:00:00 AM,15:02:19,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[2600]-[2700] SENTER RD ,San Jose,CA
20220422052415PD,9052312,4/22/2022 12:00:00 AM,P221120114,3,4/22/2022 12:00:00 AM,4/22/2022 12:00:00 AM,05:19:59,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",DUPNCAN,No Disposition,[100]-[200] ESTANCIA DR ,San Jose,CA
20221121170858PS,9334368,11/21/2022 12:00:00 AM,P223250634,5,11/21/2022 12:00:00 AM,11/21/2022 12:00:00 AM,16:52:49,WELCK,WELFARE CHECK,GD,No Disposition,[2400]-[2500] SHERLOCK DR ,San Jose,CA
20220101210500PS,8914041,1/1/2022 12:00:00 AM,P220010841,6,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,20:58:58,1195,VEHICLE STOP,N,No report required; dispatch record only,ZILEMAN DR & HERMA ST,San Jose,CA
20220725180639PD,9178067,7/27/2022 12:00:00 AM,P222060715,4,7/25/2022 12:00:00 AM,7/25/2022 12:00:00 AM,17:35:32,SUSCIR,SUSPICIOUS CIRCUMSTANCES,CAN,Canceled,[1100]-[1200] ARLINGTON LN ,San Jose,CA
20221005202900PD,9274426,10/5/2022 12:00:00 AM,P222780632,3,10/5/2022 12:00:00 AM,10/5/2022 12:00:00 AM,15:58:43,10851,STOLEN VEHICLE,G,Gone on Arrival/unable to locate,COLEMAN AV & NEWHALL DR,San Jose,CA
20221014224002PD,9286728,10/14/2022 12:00:00 AM,P222871029,6,10/14/2022 12:00:00 AM,10/14/2022 12:00:00 AM,22:08:04,1195,VEHICLE STOP,N,No report required; dispatch record only,S WINCHESTER BL & WILLIAMS RD,San Jose,CA
20220805001643PD,9191570,8/4/2022 12:00:00 AM,P222161054,2,8/4/2022 12:00:00 AM,8/4/2022 12:00:00 AM,23:50:38,WELCKEMS,WELFARE CHECK (COMBINED EVENT),CAN,Canceled,[0]-[100] W SANTA CLARA ST ,San Jose,CA
20220918001944PD,9251215,9/17/2022 12:00:00 AM,P222600948,4,9/17/2022 12:00:00 AM,9/17/2022 12:00:00 AM,23:19:22,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[3700]-[3800] EZIE ST ,San Jose,CA
20220220020237PS,8975673,2/20/2022 12:00:00 AM,P220510085,3,2/20/2022 12:00:00 AM,2/20/2022 12:00:00 AM,01:43:54,1033A,"ALARM, AUDIBLE",CAN,Canceled,[300]-[400] S WINCHESTER BL ,San Jose,CA
20220905175536PD,9234135,9/5/2022 12:00:00 AM,P222480595,3,9/5/2022 12:00:00 AM,9/5/2022 12:00:00 AM,15:19:51,484,THEFT,R,Report taken,[2100]-[2200] STORY RD ,San Jose,CA
20220520100936PD,9088266,5/20/2022 12:00:00 AM,P221400288,2,5/20/2022 12:00:00 AM,5/20/2022 12:00:00 AM,09:30:43,911UNK,UNK TYPE 911 CALL,CAN,Canceled,[4600]-[4600] STUDENT LN ,San Jose,CA
20221222070252PS,9371555,12/22/2022 12:00:00 AM,P223560023,6,12/22/2022 12:00:00 AM,12/22/2022 12:00:00 AM,00:40:17,1195,VEHICLE STOP,E,"Traffic Citation Issued, Non-Hazardous Violation",S KING RD & STORY RD,San Jose,CA
20220913113451PD,9245177,9/13/2022 12:00:00 AM,P222560378,3,9/13/2022 12:00:00 AM,9/13/2022 12:00:00 AM,11:32:20,1033A,"ALARM, AUDIBLE",CAN,Canceled,[1000]-[1100] RAMONA AV ,San Jose,CA
20220828232046PD,9223942,8/28/2022 12:00:00 AM,P222400996,2,8/28/2022 12:00:00 AM,8/28/2022 12:00:00 AM,22:57:48,1067X,FEMALE CALLING FOR HELP,N,No report required; dispatch record only,BESTOR ST & S 6TH ST,San Jose,CA
20221031183343PD,9308240,10/31/2022 12:00:00 AM,P223040654,3,10/31/2022 12:00:00 AM,10/31/2022 12:00:00 AM,16:03:31,647,VAGRANT,CAN,Canceled,[1500]-[1600] KERLEY DR ,San Jose,CA
20220530135229PD,9102465,5/30/2022 12:00:00 AM,P221500485,3,5/30/2022 12:00:00 AM,5/30/2022 12:00:00 AM,12:49:04,459VEH,VEHICLE BURGLARY,N,No report required; dispatch record only,[1000]-[1100] THE ALAMEDA ,San Jose,CA
20220428084317PD,9059680,4/28/2022 12:00:00 AM,P221180247,6,4/28/2022 12:00:00 AM,4/28/2022 12:00:00 AM,08:38:16,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",N WINCHESTER BL & STEVENS CREEK BL,San Jose,CA
