CDTS,EID,START_DATE,CALL_NUMBER,PRIORITY,REPORT_DATE,OFFENSE_DATE,OFFENSE_TIME,CALLTYPE_CODE,CALL_TYPE,FINAL_DISPO_CODE,FINAL_DISPO,ADDRESS,CITY,STATE
20230506110757PD,9538391,5/6/2023 12:00:00 AM,P231260230,4,5/6/2023 12:00:00 AM,5/6/2023 12:00:00 AM,08:34:33,CPM,COMMUNITY POLICING MEETING,H,Courtesy Service/Citizen or agency assist,[1500]-[1600] ROBERTS AV ,San Jose,CA
20230915092514PD,9709632,9/15/2023 12:00:00 AM,P232580255,1,9/15/2023 12:00:00 AM,9/15/2023 12:00:00 AM,09:19:17,1033S,"ALARM, SILENT",CAN,Canceled,[3100]-[3200] STEVENS CREEK BL ,San Jose,CA
20230118000207PS,9404098,1/17/2023 12:00:00 AM,P230170973,3,1/17/2023 12:00:00 AM,1/17/2023 12:00:00 AM,23:54:17,484BOL,PETTY THEFT (BROADCAST ONLY),N,No report required; dispatch record only,[2200]-[2300] OAKLAND RD ,San Jose,CA
20231111080055PS,9781696,11/11/2023 12:00:00 AM,P233150198,3,11/11/2023 12:00:00 AM,11/11/2023 12:00:00 AM,07:50:30,1033S,"ALARM, SILENT",CAN,Canceled,[100]-[200] W TASMAN DR ,San Jose,CA
20231116175126PS,9788450,11/16/2023 12:00:00 AM,P233200650,2,11/16/2023 12:00:00 AM,11/16/2023 12:00:00 AM,17:36:23,FDAID,FIRE DEPARTMENT REQUEST FOR PD,GD,No Disposition,[100]-[200] S 1ST ST ,San Jose,CA
20230729163153PD,9647851,7/29/2023 12:00:00 AM,P232100577,3,7/29/2023 12:00:00 AM,7/29/2023 12:00:00 AM,16:28:40,23103,RECKLESS DRIVING,CAN,Canceled,E CAPITOL EX & QUIMBY RD,San Jose,CA
20231010043927PD,9740888,10/10/2023 12:00:00 AM,P232830088,3,10/10/2023 12:00:00 AM,10/10/2023 12:00:00 AM,03:17:10,10851,STOLEN VEHICLE,N,No report required; dispatch record only,[6100]-[6200] HARVEST OAK WY ,San Jose,CA
20230324083614PD,9484766,3/24/2023 12:00:00 AM,P230830147,2,3/24/2023 12:00:00 AM,3/24/2023 12:00:00 AM,06:25:00,1066P,SUSPICIOUS PACKAGE,N,No report required; dispatch record only,[1700]-[1800] AIRPORT BL ,San Jose,CA
20230526133510PD,9565021,5/29/2023 12:00:00 AM,P231460442,3,5/26/2023 12:00:00 AM,5/26/2023 12:00:00 AM,13:33:27,23103,RECKLESS DRIVING,CAN,Canceled,CAPITOL EX & EXCALIBUR DR,San Jose,CA
20230129193714PS,9418944,1/29/2023 12:00:00 AM,P230290728,2,1/29/2023 12:00:00 AM,1/29/2023 12:00:00 AM,19:18:18,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[100]-[200] BIRCH RIDGE CL ,San Jose,CA
20231019215503PD,9753604,10/19/2023 12:00:00 AM,P232920923,6,10/19/2023 12:00:00 AM,10/19/2023 12:00:00 AM,21:44:54,1195,VEHICLE STOP,N,No report required; dispatch record only,STORY RD & GALAHAD AV,San Jose,CA
20230109152601PS,9393001,1/9/2023 12:00:00 AM,P230090194,3,1/9/2023 12:00:00 AM,1/9/2023 12:00:00 AM,08:01:08,1125,TRAFFIC HAZARD,N,No report required; dispatch record only,[5800]-[5900] HERMA ST ,San Jose,CA
20230503193825PD,9535294,5/3/2023 12:00:00 AM,P231230702,6,5/3/2023 12:00:00 AM,5/3/2023 12:00:00 AM,19:26:04,1195,VEHICLE STOP,F,Field Interview (F.I.) Completed,STEVENS CREEK BL & SAN TOMAS EX,San Jose,CA
20230713101718PD,9626511,7/13/2023 12:00:00 AM,P231940247,4,7/13/2023 12:00:00 AM,7/13/2023 12:00:00 AM,09:10:43,22500,PARKING VIOLATION,R,Report taken,[600]-[700] LENZEN AV ,San Jose,CA
20230616225436PD,9592530,6/16/2023 12:00:00 AM,P231671025,3,6/16/2023 12:00:00 AM,6/16/2023 12:00:00 AM,22:16:22,1066,SUSPICIOUS PERSON,CAN,Canceled,W SAN CARLOS ST & SUNOL ST,San Jose,CA
20230913190740PD,9707648,9/13/2023 12:00:00 AM,P232560759,2,9/13/2023 12:00:00 AM,9/13/2023 12:00:00 AM,18:40:28,415N,"DISTURBANCE, NEIGHBOR",N,No report required; dispatch record only,[400]-[500] JOSEFA ST ,San Jose,CA
20230823191923PD,9680087,8/23/2023 12:00:00 AM,P232350617,2,8/23/2023 12:00:00 AM,8/23/2023 12:00:00 AM,16:17:25,1065X,MISSING FEMALE,R,Report taken,[300]-[400] UTICA LN ,San Jose,CA
20231113021323PS,9783902,11/12/2023 12:00:00 AM,P233161030,6,11/12/2023 12:00:00 AM,11/12/2023 12:00:00 AM,23:34:58,1195,VEHICLE STOP,N,No report required; dispatch record only,W SANTA CLARA ST & N SAN PEDRO ST,San Jose,CA
20230801115317PD,9651436,8/1/2023 12:00:00 AM,P232130351,3,8/1/2023 12:00:00 AM,8/1/2023 12:00:00 AM,10:55:44,10851,STOLEN VEHICLE,R,Report taken,[1700]-[1800] LUNDY AV ,San Jose,CA
20230203233108PS,9425415,2/4/2023 12:00:00 AM,P230340973,2,2/3/2023 12:00:00 AM,2/3/2023 12:00:00 AM,23:30:16,WELCKEMS,WELFARE CHECK (COMBINED EVENT),CAN,Canceled,[1700]-[1800] N 1ST ST ,San Jose,CA
20231113063454PS,9784134,11/13/2023 12:00:00 AM,P233170145,3,11/13/2023 12:00:00 AM,11/13/2023 12:00:00 AM,06:31:41,1033A,"ALARM, AUDIBLE",CAN,Canceled,[5800]-[5900] SILVER CREEK VALLEY PL ,San Jose,CA
20230215124316PS,9438893,2/15/2023 12:00:00 AM,P230460232,2,2/15/2023 12:00:00 AM,2/15/2023 12:00:00 AM,08:58:05,5150X,MENTALLY DISTURBED FEMALE,R,Report taken,[1300]-[1300] TALLAHASSEE DR ,San Jose,CA
20230218023919PS,9442643,2/18/2023 12:00:00 AM,P230490109,2,2/18/2023 12:00:00 AM,2/18/2023 12:00:00 AM,02:18:07,415,DISTURBANCE,G,Gone on Arrival/unable to locate,N BUENA VISTA AV & W SAN CARLOS ST,San Jose,CA
20230313133017PD,9470958,3/13/2023 12:00:00 AM,P230720447,2,3/13/2023 12:00:00 AM,3/13/2023 12:00:00 AM,12:18:45,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[6100]-[6200] MCABEE RD ,San Jose,CA
20231014054635PD,9746150,10/14/2023 12:00:00 AM,P232870205,3,10/14/2023 12:00:00 AM,10/14/2023 12:00:00 AM,05:39:59,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,EDITH ST & MABEL AV,San Jose,CA
20231226163703PS,9838280,12/26/2023 12:00:00 AM,P233600449,2,12/26/2023 12:00:00 AM,12/26/2023 12:00:00 AM,14:46:40,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[500]-[600] NORDYKE DR ,San Jose,CA
20230131083749PS,9420667,1/31/2023 12:00:00 AM,P230310140,3,1/31/2023 12:00:00 AM,1/31/2023 12:00:00 AM,07:11:06,23103,RECKLESS DRIVING,N,No report required; dispatch record only,,San Jose,CA
20231102111206PD,9770640,11/2/2023 12:00:00 AM,P233060311,2,11/2/2023 12:00:00 AM,11/2/2023 12:00:00 AM,10:37:42,602PC,TRESPASSING,N,No report required; dispatch record only,[800]-[900] S BASCOM AV ,San Jose,CA
20231007220607PD,9738053,10/7/2023 12:00:00 AM,P232800777,2,10/7/2023 12:00:00 AM,10/7/2023 12:00:00 AM,20:10:04,415,DISTURBANCE,N,No report required; dispatch record only,SUNOL ST & W SAN CARLOS ST,San Jose,CA
20230406075841PD,9500959,4/6/2023 12:00:00 AM,P230960134,4,4/6/2023 12:00:00 AM,4/6/2023 12:00:00 AM,07:03:15,487,GRAND THEFT,R,Report taken,[3100]-[3200] GOLF DR ,San Jose,CA
20230617003853PD,9592618,6/16/2023 12:00:00 AM,P231671100,6,6/16/2023 12:00:00 AM,6/16/2023 12:00:00 AM,23:24:56,1195,VEHICLE STOP,N,No report required; dispatch record only,N WHITE RD & GOLF DR,San Jose,CA
20231229110723PS,9841384,12/29/2023 12:00:00 AM,P233630171,3,12/29/2023 12:00:00 AM,12/29/2023 12:00:00 AM,07:55:15,484,THEFT,R,Report taken,[900]-[1000] BLOSSOM HILL RD ,San Jose,CA
20231020003017PD,9753742,10/19/2023 12:00:00 AM,P232921025,2,10/19/2023 12:00:00 AM,10/19/2023 12:00:00 AM,23:59:51,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[1500]-[1600] N 1ST ST ,San Jose,CA
20230318131339PD,9477748,3/18/2023 12:00:00 AM,P230770269,2,3/18/2023 12:00:00 AM,3/18/2023 12:00:00 AM,10:49:31,SUSCIR,SUSPICIOUS CIRCUMSTANCES,R,Report taken,[3100]-[3200] MODRED DR ,San Jose,CA
20230426223606PD,9526916,4/26/2023 12:00:00 AM,P231160887,2,4/26/2023 12:00:00 AM,4/26/2023 12:00:00 AM,22:22:03,415,DISTURBANCE,N,No report required; dispatch record only,[4900]-[5000] ALMADEN EX ,San Jose,CA
20230527161959PD,9566595,5/29/2023 12:00:00 AM,P231470599,6,5/27/2023 12:00:00 AM,5/27/2023 12:00:00 AM,16:11:57,1195,VEHICLE STOP,N,No report required; dispatch record only,E SANTA CLARA ST & S 19TH ST,San Jose,CA
20230628224531PD,9607936,6/28/2023 12:00:00 AM,P231790909,2,6/28/2023 12:00:00 AM,6/28/2023 12:00:00 AM,22:43:33,1033A,"ALARM, AUDIBLE",CAN,Canceled,[2900]-[3000] FALLWOOD LN ,San Jose,CA
20230501100224PD,9532362,5/1/2023 12:00:00 AM,P231210260,6,5/1/2023 12:00:00 AM,5/1/2023 12:00:00 AM,09:57:12,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",STEVENS CREEK BL & N MONROE ST,San Jose,CA
20230129203750PS,9418950,1/29/2023 12:00:00 AM,P230290733,2,1/29/2023 12:00:00 AM,1/29/2023 12:00:00 AM,19:23:37,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",N,No report required; dispatch record only,[1100]-[1200] GARFIELD AV ,San Jose,CA
20230711231523PD,9624904,7/11/2023 12:00:00 AM,P231920994,6,7/11/2023 12:00:00 AM,7/11/2023 12:00:00 AM,23:00:01,1195,VEHICLE STOP,N,No report required; dispatch record only,HILLSDALE AV & DOW DR,San Jose,CA
20230501222422PD,9533203,5/1/2023 12:00:00 AM,P231210917,3,5/1/2023 12:00:00 AM,5/1/2023 12:00:00 AM,22:18:01,1033A,"ALARM, AUDIBLE",CAN,Canceled,[2300]-[2400] S BASCOM AV ,San Jose,CA
20230822152026PD,9678430,8/22/2023 12:00:00 AM,P232340338,2,8/22/2023 12:00:00 AM,8/22/2023 12:00:00 AM,11:00:01,242,BATTERY,N,No report required; dispatch record only,[0]-[100] S ALMADEN AV ,San Jose,CA
20230220082637PS,9445219,2/20/2023 12:00:00 AM,P230510199,3,2/20/2023 12:00:00 AM,2/20/2023 12:00:00 AM,08:12:42,1033A,"ALARM, AUDIBLE",CAN,Canceled,[500]-[500] PIERCY RD ,San Jose,CA
20230824134240PD,9681155,8/24/2023 12:00:00 AM,P232360451,5,8/24/2023 12:00:00 AM,8/24/2023 12:00:00 AM,12:46:36,22500,PARKING VIOLATION,N,No report required; dispatch record only,[3000]-[3100] HOSTETTER RD ,San Jose,CA
20230915193610PD,9710328,9/15/2023 12:00:00 AM,P232580809,3,9/15/2023 12:00:00 AM,9/15/2023 12:00:00 AM,19:27:12,1033A,"ALARM, AUDIBLE",CAN,Canceled,[1400]-[1500] BERGER DR ,San Jose,CA
20230929010343PD,9726883,9/29/2023 12:00:00 AM,P232720031,4,9/29/2023 12:00:00 AM,9/29/2023 12:00:00 AM,00:58:45,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[0]-[100] N 6TH ST ,San Jose,CA
20230730164646PD,9649165,7/30/2023 12:00:00 AM,P232110599,1,7/30/2023 12:00:00 AM,7/30/2023 12:00:00 AM,16:19:27,417,BRANDISHING A WEAPON,N,No report required; dispatch record only,QUIMBY RD & RUBY AV,San Jose,CA
20230929012036PD,9726894,9/29/2023 12:00:00 AM,P232720041,2,9/29/2023 12:00:00 AM,9/29/2023 12:00:00 AM,01:11:55,415,DISTURBANCE,N,No report required; dispatch record only,[0]-[100] AZUCAR AV ,San Jose,CA
20230131140000PS,9421065,1/31/2023 12:00:00 AM,P230310450,3,1/31/2023 12:00:00 AM,1/31/2023 12:00:00 AM,12:52:30,602PC,TRESPASSING,N,No report required; dispatch record only,[0]-[100] N 1ST ST ,San Jose,CA
20230514222916PD,9549578,5/14/2023 12:00:00 AM,P231340885,6,5/14/2023 12:00:00 AM,5/14/2023 12:00:00 AM,22:22:38,1195,VEHICLE STOP,N,No report required; dispatch record only,COLEMAN RD & GARLOUGH DR,San Jose,CA
20230531161159PD,9571531,5/31/2023 12:00:00 AM,P231510588,4,5/31/2023 12:00:00 AM,5/31/2023 12:00:00 AM,16:11:59,911UNK,UNK TYPE 911 CALL,ADV,No Disposition,,San Jose,CA
20230813164447PD,9667234,8/13/2023 12:00:00 AM,P232250585,4,8/13/2023 12:00:00 AM,8/13/2023 12:00:00 AM,16:36:42,22500,PARKING VIOLATION,CAN,Canceled,ROSE AV & ROSEBAY CT,San Jose,CA
20230722182759PD,9638562,7/22/2023 12:00:00 AM,P232030597,2,7/22/2023 12:00:00 AM,7/22/2023 12:00:00 AM,17:37:34,911UNK,UNK TYPE 911 CALL,N,No report required; dispatch record only,WILLOWBRAE AV & ALTA GLEN DR,San Jose,CA
20231202063349PS,9807498,12/2/2023 12:00:00 AM,P233360127,2,12/2/2023 12:00:00 AM,12/2/2023 12:00:00 AM,03:48:40,415A,"DISTURBANCE, FIGHT",G,Gone on Arrival/unable to locate,S 19TH ST & E SANTA CLARA ST,San Jose,CA
20230326172418PD,9487839,3/26/2023 12:00:00 AM,P230850601,5,3/26/2023 12:00:00 AM,3/26/2023 12:00:00 AM,17:00:18,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,STORY RD & MCGINNESS AV,San Jose,CA
20230706101105PD,9617681,7/6/2023 12:00:00 AM,P231870228,5,7/6/2023 12:00:00 AM,7/6/2023 12:00:00 AM,09:23:38,22500,PARKING VIOLATION,R,Report taken,[15000]-[15100] DICKENS AV ,San Jose,CA
20231129015949PS,9803570,11/29/2023 12:00:00 AM,P233330051,2,11/29/2023 12:00:00 AM,11/29/2023 12:00:00 AM,01:37:35,415,DISTURBANCE,N,No report required; dispatch record only,[800]-[900] TULLY RD ,San Jose,CA
20231209011616PS,9816339,12/9/2023 12:00:00 AM,P233430045,2,12/9/2023 12:00:00 AM,12/9/2023 12:00:00 AM,00:57:31,415,DISTURBANCE,N,No report required; dispatch record only,[1300]-[1400] KARL ST ,San Jose,CA
20230105173952PS,9388606,1/5/2023 12:00:00 AM,P230050545,6,1/5/2023 12:00:00 AM,1/5/2023 12:00:00 AM,15:13:40,1195,VEHICLE STOP,F,Field Interview (F.I.) Completed,S WHITE RD & MARTEN AV,San Jose,CA
20231011091156PD,9742295,10/11/2023 12:00:00 AM,P232840212,3,10/11/2023 12:00:00 AM,10/11/2023 12:00:00 AM,09:06:15,23103,RECKLESS DRIVING,N,No report required; dispatch record only,CAMDEN AV & S BASCOM AV,San Jose,CA
20230626183534PD,9605159,6/26/2023 12:00:00 AM,P231770700,4,6/26/2023 12:00:00 AM,6/26/2023 12:00:00 AM,18:00:25,415FC,"DISTURBANCE, FIRECRACKERS",CAN,Canceled,[500]-[600] SANDERS AV ,San Jose,CA
20231204083441PS,9809932,12/4/2023 12:00:00 AM,P233380124,2,12/4/2023 12:00:00 AM,12/4/2023 12:00:00 AM,05:07:16,1055,CORONERS CASE,R,Report taken,[1300]-[1400] CLAYTON RD ,San Jose,CA
20230212065506PS,9435292,2/12/2023 12:00:00 AM,P230430162,3,2/12/2023 12:00:00 AM,2/12/2023 12:00:00 AM,04:35:51,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[0]-[100] N 5TH ST ,San Jose,CA
20231130124100PS,9805055,11/30/2023 12:00:00 AM,P233340219,3,11/30/2023 12:00:00 AM,11/30/2023 12:00:00 AM,09:17:45,211A,ARMED ROBBERY,R,Report taken,[1600]-[1700] PARK AV ,San Jose,CA
20230807105156PD,9659186,8/7/2023 12:00:00 AM,P232190387,2,8/7/2023 12:00:00 AM,8/7/2023 12:00:00 AM,10:46:44,1066,SUSPICIOUS PERSON,CAN,Canceled,[2500]-[2600] MONTE LINDO CT ,San Jose,CA
20230417233608PD,9515792,4/17/2023 12:00:00 AM,P231070912,6,4/17/2023 12:00:00 AM,4/17/2023 12:00:00 AM,23:05:13,1195,VEHICLE STOP,E,"Traffic Citation Issued, Non-Hazardous Violation",SAN JOSE AV & ALMADEN EX,San Jose,CA
20230725165305PD,9642551,7/25/2023 12:00:00 AM,P232060634,5,7/25/2023 12:00:00 AM,7/25/2023 12:00:00 AM,16:07:50,1062,MEET THE CITIZEN,N,No report required; dispatch record only,[400]-[500] BLOSSOM HILL RD ,San Jose,CA
20230830003957PD,9688426,8/29/2023 12:00:00 AM,P232411095,2,8/29/2023 12:00:00 AM,8/29/2023 12:00:00 AM,23:28:36,415UNK,"DISTURBANCE, UNKNOWN",CAN,Canceled,RIO ROBLES & E TASMAN DR,San Jose,CA
20231130143446PS,9805356,11/30/2023 12:00:00 AM,P233340434,3,11/30/2023 12:00:00 AM,11/30/2023 12:00:00 AM,12:56:03,CPB,COMMUNIT POLICING BIKE,O,Supplemental report taken,RUFF DR & W HEDDING ST,San Jose,CA
20231228033402PS,9839998,12/28/2023 12:00:00 AM,P233620046,1,12/28/2023 12:00:00 AM,12/28/2023 12:00:00 AM,01:48:13,459,BURGLARY (460),R,Report taken,[1700]-[1800] JUNCTION AV ,San Jose,CA
20230406162557PD,9501631,4/6/2023 12:00:00 AM,P230960655,2,4/6/2023 12:00:00 AM,4/6/2023 12:00:00 AM,16:03:57,415F,"DISTURBANCE, FAMILY",G,Gone on Arrival/unable to locate,[4600]-[4700] TANGO WY ,San Jose,CA
20231115130736PS,9786878,11/15/2023 12:00:00 AM,P233190337,4,11/15/2023 12:00:00 AM,11/15/2023 12:00:00 AM,11:52:31,CIVIL,CIVIL MATTER,N,No report required; dispatch record only,[400]-[500] LEIGH AV ,San Jose,CA
20231130030403PS,9804653,11/29/2023 12:00:00 AM,P233330889,6,11/29/2023 12:00:00 AM,11/29/2023 12:00:00 AM,21:14:25,1095,PEDESTRIAN STOP,CAN,Canceled,TULLY RD & S KING RD,San Jose,CA
20230602171340PD,9574045,6/2/2023 12:00:00 AM,P231530575,5,6/2/2023 12:00:00 AM,6/2/2023 12:00:00 AM,15:38:01,422,CRIMINAL THREATS,R,Report taken,W SAN CARLOS ST & DUPONT ST,San Jose,CA
20230311014011PS,9468061,3/11/2023 12:00:00 AM,P230700008,2,3/11/2023 12:00:00 AM,3/11/2023 12:00:00 AM,00:05:57,415,DISTURBANCE,N,No report required; dispatch record only,[100]-[200] S MARKET ST ,San Jose,CA
20231112185304PS,9783505,11/12/2023 12:00:00 AM,P233160707,6,11/12/2023 12:00:00 AM,11/12/2023 12:00:00 AM,18:23:53,1195,VEHICLE STOP,CAN,Canceled,COLEMAN AV & AUTUMN PY,San Jose,CA
20230421173352PD,9520322,4/21/2023 12:00:00 AM,P231110545,2,4/21/2023 12:00:00 AM,4/21/2023 12:00:00 AM,16:01:44,422,CRIMINAL THREATS,N,No report required; dispatch record only,N CAPITOL AV & MCKEE RD,San Jose,CA
20230822190205PD,9678577,8/22/2023 12:00:00 AM,P232340429,3,8/22/2023 12:00:00 AM,8/22/2023 12:00:00 AM,12:59:52,594,MALICIOUS MISCHIEF,R,Report taken,[4400]-[4500] THISTLE DR ,San Jose,CA
20231115115401PS,9786802,11/15/2023 12:00:00 AM,P233190280,3,11/15/2023 12:00:00 AM,11/15/2023 12:00:00 AM,11:00:19,10851,STOLEN VEHICLE,R,Report taken,[1300]-[1400] TANAKA DR ,San Jose,CA
20230503015239PD,9534454,5/3/2023 12:00:00 AM,P231230034,3,5/3/2023 12:00:00 AM,5/3/2023 12:00:00 AM,00:52:12,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[2300]-[2300] MONTEREY RD ,San Jose,CA
20231214151054PS,9823186,12/14/2023 12:00:00 AM,P233480425,3,12/14/2023 12:00:00 AM,12/14/2023 12:00:00 AM,12:23:47,602PC,TRESPASSING,R,Report taken,[1400]-[1500] DENTWOOD DR ,San Jose,CA
20230720211742PD,9636212,7/20/2023 12:00:00 AM,P232010851,3,7/20/2023 12:00:00 AM,7/20/2023 12:00:00 AM,21:02:42,415,DISTURBANCE,CAN,Canceled,,San Jose,CA
20231119210029PS,9792260,11/19/2023 12:00:00 AM,P233230705,3,11/19/2023 12:00:00 AM,11/19/2023 12:00:00 AM,20:04:08,10851,STOLEN VEHICLE,R,Report taken,[4200]-[4300] MONET CL ,San Jose,CA
20230901001558PD,9691155,8/31/2023 12:00:00 AM,P232431088,2,8/31/2023 12:00:00 AM,8/31/2023 12:00:00 AM,23:53:07,484,THEFT,U,Unfounded event,[6300]-[6400] SANTA TERESA BL ,San Jose,CA
20230224191550PS,9450925,2/24/2023 12:00:00 AM,P230550631,3,2/24/2023 12:00:00 AM,2/24/2023 12:00:00 AM,17:28:55,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",CAN,Canceled,[3800]-[3900] SEVEN TREES BL ,San Jose,CA
20230620220656PD,9597772,6/20/2023 12:00:00 AM,P231711013,2,6/20/2023 12:00:00 AM,6/20/2023 12:00:00 AM,22:02:34,1080,EXPLOSION,N,No report required; dispatch record only,[100]-[200] N 6TH ST ,San Jose,CA
20230519231656PD,9556504,5/21/2023 12:00:00 AM,P231391072,2,5/19/2023 12:00:00 AM,5/19/2023 12:00:00 AM,22:57:45,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[3400]-[3500] DOMINICK WY ,San Jose,CA
20231017001614PD,9749699,10/16/2023 12:00:00 AM,P232890961,2,10/16/2023 12:00:00 AM,10/16/2023 12:00:00 AM,22:16:41,415F,"DISTURBANCE, FAMILY",R,Report taken,[1200]-[1300] N CAPITOL AV ,San Jose,CA
20230618020458PD,9594102,6/18/2023 12:00:00 AM,P231690145,5,6/18/2023 12:00:00 AM,6/18/2023 12:00:00 AM,01:56:28,415,DISTURBANCE,N,No report required; dispatch record only,N ALMADEN AV & W SANTA CLARA ST,San Jose,CA
20230724191944PD,9641337,7/25/2023 12:00:00 AM,P232050690,3,7/24/2023 12:00:00 AM,7/24/2023 12:00:00 AM,17:37:00,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",CAN,Canceled,[1100]-[1200] OWSLEY AV ,San Jose,CA
20230816090052PD,9670646,8/16/2023 12:00:00 AM,P232280203,3,8/16/2023 12:00:00 AM,8/16/2023 12:00:00 AM,08:22:20,1125,TRAFFIC HAZARD,CAN,Canceled,E SAN ANTONIO ST & S 19TH ST,San Jose,CA
20230816012442PD,9670413,8/16/2023 12:00:00 AM,P232280038,3,8/16/2023 12:00:00 AM,8/16/2023 12:00:00 AM,01:05:57,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[900]-[1000] BLOSSOM HILL RD ,San Jose,CA
20230322111424PD,9482518,3/22/2023 12:00:00 AM,P230810276,3,3/22/2023 12:00:00 AM,3/22/2023 12:00:00 AM,10:34:26,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[1500]-[1600] LAURELWOOD CROSSING TR ,San Jose,CA
20230507162738PD,9540236,5/7/2023 12:00:00 AM,P231270578,6,5/7/2023 12:00:00 AM,5/7/2023 12:00:00 AM,16:20:55,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",S MARKET ST & POST ST,San Jose,CA
20231124004148PS,9797337,11/23/2023 12:00:00 AM,P233270721,4,11/23/2023 12:00:00 AM,11/23/2023 12:00:00 AM,23:32:58,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[100]-[200] SENTER RD ,San Jose,CA
20230101184118PS,9383991,1/1/2023 12:00:00 AM,P230010663,3,1/1/2023 12:00:00 AM,1/1/2023 12:00:00 AM,17:30:50,10851,STOLEN VEHICLE,R,Report taken,[600]-[700] ALBION DR ,San Jose,CA
20230620141123PD,9597140,6/20/2023 12:00:00 AM,P231710513,3,6/20/2023 12:00:00 AM,6/20/2023 12:00:00 AM,13:30:21,602PC,TRESPASSING,CAN,Canceled,[4600]-[4700] HAMPTON FALLS PL ,San Jose,CA
20230502145327PD,9533833,5/2/2023 12:00:00 AM,P231220435,3,5/2/2023 12:00:00 AM,5/2/2023 12:00:00 AM,13:27:15,484,THEFT,CAN,Canceled,[5400]-[5500] THORNWOOD DR ,San Jose,CA
20230711004855PD,9623638,7/10/2023 12:00:00 AM,P231911031,4,7/10/2023 12:00:00 AM,7/10/2023 12:00:00 AM,23:39:13,11300,NARCOTICS,N,No report required; dispatch record only,S 1ST ST & E SAN CARLOS ST,San Jose,CA
20230215175035PS,9439443,2/15/2023 12:00:00 AM,P230460688,2,2/15/2023 12:00:00 AM,2/15/2023 12:00:00 AM,16:02:16,415,DISTURBANCE,CAN,Canceled,COTTLE RD & COTTLE TO BLOSSOM HILL RP,San Jose,CA
20230428021127PD,9528346,4/28/2023 12:00:00 AM,P231180027,2,4/28/2023 12:00:00 AM,4/28/2023 12:00:00 AM,00:34:46,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[100]-[200] E SAN FERNANDO ST ,San Jose,CA
20230928111410PD,9726000,9/28/2023 12:00:00 AM,P232710307,2,9/28/2023 12:00:00 AM,9/28/2023 12:00:00 AM,10:49:43,WELCKEMS,WELFARE CHECK (COMBINED EVENT),GD,No Disposition,[1300]-[1400] KARL ST ,San Jose,CA
20230830174012PD,9689408,8/30/2023 12:00:00 AM,P232420768,3,8/30/2023 12:00:00 AM,8/30/2023 12:00:00 AM,17:37:57,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,[5600]-[5700] COTTLE RD ,San Jose,CA
20230324170351PD,9485216,3/24/2023 12:00:00 AM,P230830488,4,3/24/2023 12:00:00 AM,3/24/2023 12:00:00 AM,14:20:35,22500,PARKING VIOLATION,CAN,Canceled,[4300]-[4300] BUCKNALL RD ,San Jose,CA
20231109182010PS,9779737,11/9/2023 12:00:00 AM,P233130504,3,11/9/2023 12:00:00 AM,11/9/2023 12:00:00 AM,15:03:40,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[700]-[800] S BASCOM AV ,San Jose,CA
20230909111201PD,9701730,9/9/2023 12:00:00 AM,P232520284,4,9/9/2023 12:00:00 AM,9/9/2023 12:00:00 AM,09:20:32,CPM,COMMUNITY POLICING MEETING,N,No report required; dispatch record only,[800]-[900] TULLY RD ,San Jose,CA
20230409194244PD,9505656,4/9/2023 12:00:00 AM,P230990716,3,4/9/2023 12:00:00 AM,4/9/2023 12:00:00 AM,19:38:23,415,DISTURBANCE,CAN,Canceled,[900]-[1000] BLOSSOM HILL RD ,San Jose,CA
20230130204132PS,9420254,1/30/2023 12:00:00 AM,P230300816,5,1/30/2023 12:00:00 AM,1/30/2023 12:00:00 AM,20:07:24,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[1100]-[1200] YARWOOD CT ,San Jose,CA
20231219000536PS,9829095,12/18/2023 12:00:00 AM,P233520958,2,12/18/2023 12:00:00 AM,12/18/2023 12:00:00 AM,22:32:45,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[0]-[100] S 34TH ST ,San Jose,CA
